processor,meanpower,benchmark,frequency,cpuid
p2,5.505718,cpuload_all_75_4096,1733000,0
p2,5.567438,cpuload_all_75_4096,1733000,0
p2,5.487585,cpuload_all_75_4096,1733000,0
p2,5.558886,cpuload_all_75_4096,1733000,0
p2,4.420036,cpuload_all_75_4096,1199000,0
p2,4.398119,cpuload_all_75_4096,1199000,0
p2,4.393356,cpuload_all_75_4096,1199000,0
p2,7.365290,cpuload_all_75_4096,2533000,1
p2,7.333933,cpuload_all_75_4096,2533000,1
p2,7.228669,cpuload_all_75_4096,2533000,1
p2,6.510221,cpuload_all_75_4096,2133000,1
p2,6.469800,cpuload_all_75_4096,2133000,1
p2,5.498978,cpuload_all_75_4096,1733000,0
p2,6.417416,cpuload_all_75_4096,2133000,1
p2,5.558841,cpuload_all_75_4096,1733000,1
p2,5.491829,cpuload_all_75_4096,1733000,1
p2,5.480348,cpuload_all_75_4096,1733000,1
p2,4.411110,cpuload_all_75_4096,1199000,1
p2,4.392236,cpuload_all_75_4096,1199000,1
p2,4.351633,cpuload_all_75_4096,1199000,1
p2,7.510206,cpuload_all_100_4096,2533000,0
p2,7.428985,cpuload_all_100_4096,2533000,0
p2,7.513623,cpuload_all_100_4096,2533000,0
p2,4.407262,cpuload_all_75_4096,1199000,0
p2,6.488003,cpuload_all_100_4096,2133000,0
p2,6.466621,cpuload_all_100_4096,2133000,0
p2,6.585959,cpuload_all_100_4096,2133000,0
p2,5.499731,cpuload_all_100_4096,1733000,0
p2,5.571603,cpuload_all_100_4096,1733000,0
p2,5.506619,cpuload_all_100_4096,1733000,0
p2,4.386608,cpuload_all_100_4096,1199000,0
p2,4.394680,cpuload_all_100_4096,1199000,0
p2,4.386733,cpuload_all_100_4096,1199000,0
p2,7.390933,cpuload_all_100_4096,2533000,1
p2,4.456733,cpuload_all_75_4096,1199000,0
p2,7.495037,cpuload_all_100_4096,2533000,1
p2,7.425119,cpuload_all_100_4096,2533000,1
p2,6.464815,cpuload_all_100_4096,2133000,1
p2,6.474147,cpuload_all_100_4096,2133000,1
p2,6.508878,cpuload_all_100_4096,2133000,1
p2,5.498111,cpuload_all_100_4096,1733000,1
p2,5.576963,cpuload_all_100_4096,1733000,1
p2,5.504074,cpuload_all_100_4096,1733000,1
p2,4.410693,cpuload_all_100_4096,1199000,1
p2,4.356453,cpuload_all_100_4096,1199000,1
p2,4.396068,cpuload_all_75_4096,1199000,0
p2,4.452037,cpuload_all_100_4096,1199000,1
p2,8.474856,gamess,2533000,0
p2,8.495342,gamess,2533000,0
p2,8.503718,gamess,2533000,0
p2,6.822615,gamess,2133000,0
p2,6.927389,gamess,2133000,0
p2,6.901957,gamess,2133000,0
p2,5.768043,gamess,1733000,0
p2,5.764228,gamess,1733000,0
p2,5.755123,gamess,1733000,0
p2,7.223342,cpuload_all_75_4096,2533000,1
p2,4.545158,gamess,1199000,0
p2,4.543199,gamess,1199000,0
p2,4.543843,gamess,1199000,0
p2,8.480115,gamess,2533000,1
p2,8.483110,gamess,2533000,1
p2,8.537262,gamess,2533000,1
p2,6.943990,gamess,2133000,1
p2,6.952854,gamess,2133000,1
p2,6.965641,gamess,2133000,1
p2,5.763336,gamess,1733000,1
p2,7.313777,cpuload_all_75_4096,2533000,1
p2,5.770878,gamess,1733000,1
p2,5.768715,gamess,1733000,1
p2,4.542097,gamess,1199000,1
p2,4.540765,gamess,1199000,1
p2,4.547814,gamess,1199000,1
p2,7.743319,gcc,2533000,0
p2,7.749409,gcc,2533000,0
p2,7.744196,gcc,2533000,0
p2,6.720040,gcc,2133000,0
p2,6.731928,gcc,2133000,0
p2,7.312517,cpuload_all_75_4096,2533000,1
p2,6.692509,gcc,2133000,0
p2,5.730467,gcc,1733000,0
p2,5.720743,gcc,1733000,0
p2,5.733357,gcc,1733000,0
p2,4.560061,gcc,1199000,0
p2,4.556028,gcc,1199000,0
p2,4.555660,gcc,1199000,0
p2,7.742350,gcc,2533000,1
p2,7.748833,gcc,2533000,1
p2,7.745293,gcc,2533000,1
p2,6.503963,cpuload_all_75_4096,2133000,1
p2,6.752897,gcc,2133000,1
p2,6.758615,gcc,2133000,1
p2,6.762822,gcc,2133000,1
p2,5.726975,gcc,1733000,1
p2,5.734479,gcc,1733000,1
p2,5.727405,gcc,1733000,1
p2,4.558151,gcc,1199000,1
p2,4.561435,gcc,1199000,1
p2,4.565684,gcc,1199000,1
p2,7.888281,gobmk,2533000,0
p2,6.423235,cpuload_all_75_4096,2133000,1
p2,7.818827,gobmk,2533000,0
p2,7.843162,gobmk,2533000,0
p2,6.619130,gobmk,2133000,0
p2,6.603754,gobmk,2133000,0
p2,6.610696,gobmk,2133000,0
p2,5.717669,gobmk,1733000,0
p2,5.410827,gobmk,1733000,0
p2,5.706118,gobmk,1733000,0
p2,4.540494,gobmk,1199000,0
p2,4.541664,gobmk,1199000,0
p2,6.124684,cpuload_all_75_4096,2133000,1
p2,4.534807,gobmk,1199000,0
p2,7.843785,gobmk,2533000,1
p2,7.890987,gobmk,2533000,1
p2,7.830483,gobmk,2533000,1
p2,6.802249,gobmk,2133000,1
p2,6.723930,gobmk,2133000,1
p2,6.754704,gobmk,2133000,1
p2,5.707858,gobmk,1733000,1
p2,5.703010,gobmk,1733000,1
p2,5.708552,gobmk,1733000,1
p2,5.497946,cpuload_all_75_4096,1733000,1
p2,4.533482,gobmk,1199000,1
p2,4.536400,gobmk,1199000,1
p2,4.545382,gobmk,1199000,1
p2,7.697115,gromacs,2533000,0
p2,7.687977,gromacs,2533000,0
p2,7.733464,gromacs,2533000,0
p2,6.622552,gromacs,2133000,0
p2,6.628427,gromacs,2133000,0
p2,6.577257,gromacs,2133000,0
p2,5.708457,gromacs,1733000,0
p2,5.551635,cpuload_all_75_4096,1733000,1
p2,5.714285,gromacs,1733000,0
p2,5.699859,gromacs,1733000,0
p2,4.544737,gromacs,1199000,0
p2,4.544475,gromacs,1199000,0
p2,4.533645,gromacs,1199000,0
p2,7.705648,gromacs,2533000,1
p2,7.697548,gromacs,2533000,1
p2,7.726809,gromacs,2533000,1
p2,6.688688,gromacs,2133000,1
p2,6.698436,gromacs,2133000,1
p2,5.492338,cpuload_all_75_4096,1733000,1
p2,6.709482,gromacs,2133000,1
p2,5.694750,gromacs,1733000,1
p2,5.686839,gromacs,1733000,1
p2,5.697888,gromacs,1733000,1
p2,4.541703,gromacs,1199000,1
p2,4.530229,gromacs,1199000,1
p2,4.532102,gromacs,1199000,1
p2,7.970542,h264ref,2533000,0
p2,8.049174,h264ref,2533000,0
p2,7.970580,h264ref,2533000,0
p2,4.480819,cpuload_all_75_4096,1199000,1
p2,6.793067,h264ref,2133000,0
p2,6.788485,h264ref,2133000,0
p2,6.770978,h264ref,2133000,0
p2,5.681983,h264ref,1733000,0
p2,5.685901,h264ref,1733000,0
p2,5.684976,h264ref,1733000,0
p2,4.518812,h264ref,1199000,0
p2,4.520146,h264ref,1199000,0
p2,4.520119,h264ref,1199000,0
p2,7.930072,h264ref,2533000,1
p2,4.542382,cpuload_all_75_4096,1199000,1
p2,7.969775,h264ref,2533000,1
p2,7.982637,h264ref,2533000,1
p2,6.739473,h264ref,2133000,1
p2,6.778583,h264ref,2133000,1
p2,6.706197,h264ref,2133000,1
p2,5.699279,h264ref,1733000,1
p2,5.678660,h264ref,1733000,1
p2,5.683846,h264ref,1733000,1
p2,4.519504,h264ref,1199000,1
p2,4.525260,h264ref,1199000,1
p2,4.516112,cpuload_all_75_4096,1199000,1
p2,4.518902,h264ref,1199000,1
p2,8.332090,hmmer,2533000,0
p2,8.288000,hmmer,2533000,0
p2,8.211784,hmmer,2533000,0
p2,6.822939,hmmer,2133000,0
p2,6.858301,hmmer,2133000,0
p2,6.823537,hmmer,2133000,0
p2,5.635162,hmmer,1733000,0
p2,5.640137,hmmer,1733000,0
p2,5.642081,hmmer,1733000,0
p2,7.479221,cpuload_all_100_4096,2533000,0
p2,4.495294,hmmer,1199000,0
p2,4.491646,hmmer,1199000,0
p2,4.494040,hmmer,1199000,0
p2,8.202962,hmmer,2533000,1
p2,8.191215,hmmer,2533000,1
p2,8.206799,hmmer,2533000,1
p2,6.812949,hmmer,2133000,1
p2,6.826969,hmmer,2133000,1
p2,6.817305,hmmer,2133000,1
p2,5.709398,hmmer,1733000,1
p2,7.403850,cpuload_all_100_4096,2533000,0
p2,5.702602,hmmer,1733000,1
p2,5.699491,hmmer,1733000,1
p2,4.496865,hmmer,1199000,1
p2,4.498920,hmmer,1199000,1
p2,4.503564,hmmer,1199000,1
p2,7.468214,lbm,2533000,0
p2,7.470328,lbm,2533000,0
p2,7.467153,lbm,2533000,0
p2,6.566366,lbm,2133000,0
p2,6.566903,lbm,2133000,0
p2,7.472509,cpuload_all_100_4096,2533000,0
p2,6.506509,lbm,2133000,0
p2,5.610509,lbm,1733000,0
p2,5.616637,lbm,1733000,0
p2,5.541847,lbm,1733000,0
p2,4.412195,lbm,1199000,0
p2,4.457192,lbm,1199000,0
p2,4.454374,lbm,1199000,0
p2,7.479563,lbm,2533000,1
p2,7.478410,lbm,2533000,1
p2,7.486115,lbm,2533000,1
p2,6.526170,cpuload_all_100_4096,2133000,0
p2,6.585715,lbm,2133000,1
p2,6.584968,lbm,2133000,1
p2,6.584249,lbm,2133000,1
p2,5.540536,lbm,1733000,1
p2,5.543427,lbm,1733000,1
p2,5.542880,lbm,1733000,1
p2,4.459201,lbm,1199000,1
p2,4.409619,lbm,1199000,1
p2,4.459886,lbm,1199000,1
p2,7.647510,leslie3d,2533000,0
p2,6.481376,cpuload_all_100_4096,2133000,0
p2,7.609238,leslie3d,2533000,0
p2,7.654667,leslie3d,2533000,0
p2,6.681958,leslie3d,2133000,0
p2,6.683873,leslie3d,2133000,0
p2,6.693822,leslie3d,2133000,0
p2,5.658642,leslie3d,1733000,0
p2,5.652082,leslie3d,1733000,0
p2,5.674492,leslie3d,1733000,0
p2,4.516753,leslie3d,1199000,0
p2,4.517961,leslie3d,1199000,0
p2,6.555505,cpuload_all_100_4096,2133000,0
p2,4.521622,leslie3d,1199000,0
p2,7.701827,leslie3d,2533000,1
p2,7.639823,leslie3d,2533000,1
p2,7.678791,leslie3d,2533000,1
p2,6.701325,leslie3d,2133000,1
p2,6.689452,leslie3d,2133000,1
p2,6.697416,leslie3d,2133000,1
p2,5.662046,leslie3d,1733000,1
p2,5.667578,leslie3d,1733000,1
p2,5.661465,leslie3d,1733000,1
p2,5.507431,cpuload_all_100_4096,1733000,0
p2,4.513461,leslie3d,1199000,1
p2,4.520378,leslie3d,1199000,1
p2,4.514416,leslie3d,1199000,1
p2,7.157336,mcf,2533000,0
p2,7.042216,mcf,2533000,0
p2,7.146450,mcf,2533000,0
p2,6.416707,mcf,2133000,0
p2,6.259794,mcf,2133000,0
p2,6.309672,mcf,2133000,0
p2,5.371720,mcf,1733000,0
p2,5.514336,cpuload_all_100_4096,1733000,0
p2,5.368029,mcf,1733000,0
p2,5.379065,mcf,1733000,0
p2,4.410760,mcf,1199000,0
p2,4.398140,mcf,1199000,0
p2,4.347800,mcf,1199000,0
p2,7.159258,mcf,2533000,1
p2,7.123828,mcf,2533000,1
p2,7.104821,mcf,2533000,1
p2,6.274356,mcf,2133000,1
p2,6.243245,mcf,2133000,1
p2,5.507250,cpuload_all_100_4096,1733000,0
p2,6.375473,mcf,2133000,1
p2,5.408732,mcf,1733000,1
p2,5.427212,mcf,1733000,1
p2,5.550744,mcf,1733000,1
p2,4.392227,mcf,1199000,1
p2,4.348079,mcf,1199000,1
p2,4.370406,mcf,1199000,1
p2,6.897670,milc,2533000,0
p2,7.003660,milc,2533000,0
p2,7.062145,milc,2533000,0
p2,4.437396,cpuload_all_100_4096,1199000,0
p2,6.231478,milc,2133000,0
p2,6.203602,milc,2133000,0
p2,6.386018,milc,2133000,0
p2,5.413491,milc,1733000,0
p2,5.407941,milc,1733000,0
p2,5.281482,milc,1733000,0
p2,4.338538,milc,1199000,0
p2,4.300269,milc,1199000,0
p2,4.309624,milc,1199000,0
p2,6.807714,milc,2533000,1
p2,4.451196,cpuload_all_100_4096,1199000,0
p2,7.012661,milc,2533000,1
p2,7.003133,milc,2533000,1
p2,6.226545,milc,2133000,1
p2,6.225975,milc,2133000,1
p2,6.204355,milc,2133000,1
p2,5.269440,milc,1733000,1
p2,5.443980,milc,1733000,1
p2,5.417593,milc,1733000,1
p2,4.311705,milc,1199000,1
p2,4.303479,milc,1199000,1
p2,4.421558,cpuload_all_100_4096,1199000,0
p2,4.325093,milc,1199000,1
p2,6.938081,namd,2533000,0
p2,6.972166,namd,2533000,0
p2,6.951200,namd,2533000,0
p2,6.147003,namd,2133000,0
p2,6.142745,namd,2133000,0
p2,6.132263,namd,2133000,0
p2,5.363339,namd,1733000,0
p2,5.181665,namd,1733000,0
p2,5.264602,namd,1733000,0
p2,7.381742,cpuload_all_100_4096,2533000,1
p2,4.309124,namd,1199000,0
p2,4.300174,namd,1199000,0
p2,4.416391,namd,1199000,0
p2,6.959886,namd,2533000,1
p2,6.974985,namd,2533000,1
p2,6.999311,namd,2533000,1
p2,6.125823,namd,2133000,1
p2,6.200251,namd,2133000,1
p2,6.130767,namd,2133000,1
p2,5.374634,namd,1733000,1
p2,7.485597,cpuload_all_100_4096,2533000,1
p2,5.365782,namd,1733000,1
p2,5.478289,namd,1733000,1
p2,4.491014,namd,1199000,1
p2,4.282677,namd,1199000,1
p2,4.342381,namd,1199000,1
p2,7.971861,omnetpp,2533000,0
p2,7.994824,omnetpp,2533000,0
p2,8.030955,omnetpp,2533000,0
p2,6.697328,omnetpp,2133000,0
p2,6.764146,omnetpp,2133000,0
p2,7.387212,cpuload_all_100_4096,2533000,1
p2,6.780626,omnetpp,2133000,0
p2,5.631726,omnetpp,1733000,0
p2,5.662592,omnetpp,1733000,0
p2,5.634020,omnetpp,1733000,0
p2,4.499625,omnetpp,1199000,0
p2,4.496396,omnetpp,1199000,0
p2,4.500980,omnetpp,1199000,0
p2,8.041714,omnetpp,2533000,1
p2,8.040566,omnetpp,2533000,1
p2,7.916587,omnetpp,2533000,1
p2,6.475818,cpuload_all_100_4096,2133000,1
p2,6.734006,omnetpp,2133000,1
p2,6.813479,omnetpp,2133000,1
p2,6.858670,omnetpp,2133000,1
p2,5.646928,omnetpp,1733000,1
p2,5.633628,omnetpp,1733000,1
p2,5.648008,omnetpp,1733000,1
p2,4.497336,omnetpp,1199000,1
p2,4.469353,omnetpp,1199000,1
p2,4.492875,omnetpp,1199000,1
p2,6.567259,povray,2533000,0
p2,6.557094,cpuload_all_100_4096,2133000,1
p2,7.150488,povray,2533000,0
p2,7.102911,povray,2533000,0
p2,5.926310,povray,2133000,0
p2,5.912783,povray,2133000,0
p2,5.597764,povray,2133000,0
p2,4.941375,povray,1733000,0
p2,4.935496,povray,1733000,0
p2,5.265553,povray,1733000,0
p2,4.266371,povray,1199000,0
p2,4.224556,povray,1199000,0
p2,6.477325,cpuload_all_100_4096,2133000,1
p2,4.224509,povray,1199000,0
p2,6.580170,povray,2533000,1
p2,6.814935,povray,2533000,1
p2,6.574627,povray,2533000,1
p2,5.590968,povray,2133000,1
p2,5.579437,povray,2133000,1
p2,5.607555,povray,2133000,1
p2,4.956203,povray,1733000,1
p2,4.937004,povray,1733000,1
p2,4.968894,povray,1733000,1
p2,5.509344,cpuload_all_100_4096,1733000,1
p2,4.242750,povray,1199000,1
p2,4.240922,povray,1199000,1
p2,4.213081,povray,1199000,1
p2,7.840164,sjeng,2533000,0
p2,7.876756,sjeng,2533000,0
p2,7.834978,sjeng,2533000,0
p2,6.753640,sjeng,2133000,0
p2,6.742820,sjeng,2133000,0
p2,6.743404,sjeng,2133000,0
p2,5.720948,sjeng,1733000,0
p2,5.505538,cpuload_all_100_4096,1733000,1
p2,5.707757,sjeng,1733000,0
p2,5.721602,sjeng,1733000,0
p2,4.543181,sjeng,1199000,0
p2,4.525117,sjeng,1199000,0
p2,4.517296,sjeng,1199000,0
p2,7.841695,sjeng,2533000,1
p2,7.832495,sjeng,2533000,1
p2,7.809115,sjeng,2533000,1
p2,6.750341,sjeng,2133000,1
p2,6.779409,sjeng,2133000,1
p2,5.576067,cpuload_all_100_4096,1733000,1
p2,6.759082,sjeng,2133000,1
p2,5.702186,sjeng,1733000,1
p2,5.715140,sjeng,1733000,1
p2,5.706959,sjeng,1733000,1
p2,4.524256,sjeng,1199000,1
p2,4.527575,sjeng,1199000,1
p2,4.534391,sjeng,1199000,1
p2,6.499592,soplex,2533000,0
p2,6.422674,soplex,2533000,0
p2,6.937462,soplex,2533000,0
p2,4.460054,cpuload_all_100_4096,1199000,1
p2,6.049652,soplex,2133000,0
p2,5.907942,soplex,2133000,0
p2,5.778324,soplex,2133000,0
p2,5.249793,soplex,1733000,0
p2,5.154613,soplex,1733000,0
p2,5.318577,soplex,1733000,0
p2,4.359830,soplex,1199000,0
p2,4.257608,soplex,1199000,0
p2,4.152931,soplex,1199000,0
p2,6.443663,soplex,2533000,1
p2,4.453967,cpuload_all_100_4096,1199000,1
p2,6.818349,soplex,2533000,1
p2,6.175218,soplex,2533000,1
p2,6.178607,soplex,2133000,1
p2,5.832589,soplex,2133000,1
p2,5.756715,soplex,2133000,1
p2,4.983616,soplex,1733000,1
p2,5.342861,soplex,1733000,1
p2,5.153376,soplex,1733000,1
p2,4.224264,soplex,1199000,1
p2,4.123986,soplex,1199000,1
p2,4.472081,cpuload_all_100_4096,1199000,1
p2,4.296061,soplex,1199000,1
p2,6.993822,sphinx3,2533000,0
p2,6.957778,sphinx3,2533000,0
p2,6.954613,sphinx3,2533000,0
p2,6.290932,sphinx3,2133000,0
p2,6.037829,sphinx3,2133000,0
p2,6.022283,sphinx3,2133000,0
p2,5.263500,sphinx3,1733000,0
p2,5.256983,sphinx3,1733000,0
p2,5.241496,sphinx3,1733000,0
p2,8.369323,gamess,2533000,0
p2,4.261023,sphinx3,1199000,0
p2,4.258945,sphinx3,1199000,0
p2,4.274763,sphinx3,1199000,0
p2,6.947924,sphinx3,2533000,1
p2,6.941933,sphinx3,2533000,1
p2,6.954091,sphinx3,2533000,1
p2,6.032631,sphinx3,2133000,1
p2,6.017887,sphinx3,2133000,1
p2,6.002271,sphinx3,2133000,1
p2,5.286615,sphinx3,1733000,1
p2,8.352978,gamess,2533000,0
p2,5.245570,sphinx3,1733000,1
p2,5.047551,sphinx3,1733000,1
p2,4.132238,sphinx3,1199000,1
p2,4.122151,sphinx3,1199000,1
p2,4.121511,sphinx3,1199000,1
p2,7.595309,zeusmp,2533000,0
p2,7.437328,zeusmp,2533000,0
p2,7.515771,zeusmp,2533000,0
p2,6.595933,zeusmp,2133000,0
p2,6.602537,zeusmp,2133000,0
p2,8.367415,gamess,2533000,0
p2,6.578082,zeusmp,2133000,0
p2,5.553352,zeusmp,1733000,0
p2,5.528352,zeusmp,1733000,0
p2,5.610417,zeusmp,1733000,0
p2,4.517411,zeusmp,1199000,0
p2,4.514367,zeusmp,1199000,0
p2,4.463233,zeusmp,1199000,0
p2,7.293682,zeusmp,2533000,1
p2,7.430121,zeusmp,2533000,1
p2,7.307699,zeusmp,2533000,1
p2,6.916576,gamess,2133000,0
p2,6.454258,zeusmp,2133000,1
p2,6.468906,zeusmp,2133000,1
p2,6.457243,zeusmp,2133000,1
p2,5.560213,zeusmp,1733000,1
p2,5.550754,zeusmp,1733000,1
p2,5.546029,zeusmp,1733000,1
p2,4.487911,zeusmp,1199000,1
p2,4.489311,zeusmp,1199000,1
p2,4.510988,zeusmp,1199000,1
p2,9.163053,bzip2,2533000,0
p2,6.914611,gamess,2133000,0
p2,8.303591,bzip2,2533000,0
p2,7.755955,bzip2,2533000,0
p2,6.641699,bzip2,2133000,0
p2,6.605153,bzip2,2133000,0
p2,6.674193,bzip2,2133000,0
p2,5.624049,bzip2,1733000,0
p2,5.663806,bzip2,1733000,0
p2,5.620885,bzip2,1733000,0
p2,4.458514,bzip2,1199000,0
p2,4.459291,bzip2,1199000,0
p2,6.921678,gamess,2133000,0
p2,4.485152,bzip2,1199000,0
p2,7.627689,bzip2,2533000,1
p2,7.748330,bzip2,2533000,1
p2,7.788377,bzip2,2533000,1
p2,6.685622,bzip2,2133000,1
p2,6.656847,bzip2,2133000,1
p2,6.667656,bzip2,2133000,1
p2,5.640354,bzip2,1733000,1
p2,5.620826,bzip2,1733000,1
p2,5.647620,bzip2,1733000,1
p2,5.758148,gamess,1733000,0
p2,4.492023,bzip2,1199000,1
p2,4.491047,bzip2,1199000,1
p2,4.490731,bzip2,1199000,1
p2,7.312882,cactusADM,2533000,0
p2,7.313110,cactusADM,2533000,0
p2,7.427105,cactusADM,2533000,0
p2,6.614816,cactusADM,2133000,0
p2,6.618935,cactusADM,2133000,0
p2,6.564221,cactusADM,2133000,0
p2,5.559643,cactusADM,1733000,0
p2,5.741411,gamess,1733000,0
p2,5.533845,cactusADM,1733000,0
p2,5.555092,cactusADM,1733000,0
p2,4.430918,cactusADM,1199000,0
p2,4.403316,cactusADM,1199000,0
p2,4.472816,cactusADM,1199000,0
p2,7.359533,cactusADM,2533000,1
p2,7.287212,cactusADM,2533000,1
p2,7.292651,cactusADM,2533000,1
p2,6.492384,cactusADM,2133000,1
p2,6.445976,cactusADM,2133000,1
p2,5.738860,gamess,1733000,0
p2,6.476126,cactusADM,2133000,1
p2,5.576411,cactusADM,1733000,1
p2,5.582163,cactusADM,1733000,1
p2,5.569631,cactusADM,1733000,1
p2,4.484137,cactusADM,1199000,1
p2,4.455610,cactusADM,1199000,1
p2,4.443195,cactusADM,1199000,1
p2,0.922110,cpuload_all_0_4096,2533000,0
p2,0.859067,cpuload_all_0_4096,2533000,0
p2,0.960653,cpuload_all_0_4096,2533000,0
p2,4.536025,gamess,1199000,0
p2,0.829476,cpuload_all_0_4096,2133000,0
p2,0.835220,cpuload_all_0_4096,2133000,0
p2,0.810049,cpuload_all_0_4096,2133000,0
p2,0.887227,cpuload_all_0_4096,1733000,0
p2,0.828144,cpuload_all_0_4096,1733000,0
p2,0.868095,cpuload_all_0_4096,1733000,0
p2,0.773598,cpuload_all_0_4096,1199000,0
p2,0.952486,cpuload_all_0_4096,1199000,0
p2,0.717246,cpuload_all_0_4096,1199000,0
p2,0.756819,cpuload_all_0_4096,2533000,1
p2,4.539234,gamess,1199000,0
p2,0.886433,cpuload_all_0_4096,2533000,1
p2,0.749116,cpuload_all_0_4096,2533000,1
p2,0.929682,cpuload_all_0_4096,2133000,1
p2,0.803519,cpuload_all_0_4096,2133000,1
p2,0.715872,cpuload_all_0_4096,2133000,1
p2,0.738657,cpuload_all_0_4096,1733000,1
p2,0.761181,cpuload_all_0_4096,1733000,1
p2,0.761702,cpuload_all_0_4096,1733000,1
p2,0.833987,cpuload_all_0_4096,1199000,1
p2,0.653975,cpuload_all_0_4096,1199000,1
p2,4.540515,gamess,1199000,0
p2,0.676427,cpuload_all_0_4096,1199000,1
p2,2.694207,cpuload_all_25_4096,2533000,0
p2,2.681916,cpuload_all_25_4096,2533000,0
p2,2.648523,cpuload_all_25_4096,2533000,0
p2,2.447670,cpuload_all_25_4096,2133000,0
p2,2.387759,cpuload_all_25_4096,2133000,0
p2,2.425888,cpuload_all_25_4096,2133000,0
p2,2.113073,cpuload_all_25_4096,1733000,0
p2,2.149906,cpuload_all_25_4096,1733000,0
p2,2.137658,cpuload_all_25_4096,1733000,0
p2,8.332224,gamess,2533000,1
p2,1.911440,cpuload_all_25_4096,1199000,0
p2,1.927771,cpuload_all_25_4096,1199000,0
p2,1.910647,cpuload_all_25_4096,1199000,0
p2,2.649837,cpuload_all_25_4096,2533000,1
p2,2.674620,cpuload_all_25_4096,2533000,1
p2,2.648479,cpuload_all_25_4096,2533000,1
p2,2.426499,cpuload_all_25_4096,2133000,1
p2,2.420270,cpuload_all_25_4096,2133000,1
p2,2.354325,cpuload_all_25_4096,2133000,1
p2,2.133340,cpuload_all_25_4096,1733000,1
p2,8.396450,gamess,2533000,1
p2,2.129542,cpuload_all_25_4096,1733000,1
p2,2.125890,cpuload_all_25_4096,1733000,1
p2,1.920042,cpuload_all_25_4096,1199000,1
p2,1.902823,cpuload_all_25_4096,1199000,1
p2,1.878589,cpuload_all_25_4096,1199000,1
p2,7.379469,cpuload_all_50_4096,2533000,0
p2,7.457517,cpuload_all_50_4096,2533000,0
p2,7.381570,cpuload_all_50_4096,2533000,0
p2,6.460163,cpuload_all_50_4096,2133000,0
p2,6.535250,cpuload_all_50_4096,2133000,0
p2,8.358435,gamess,2533000,1
p2,6.435637,cpuload_all_50_4096,2133000,0
p2,5.477792,cpuload_all_50_4096,1733000,0
p2,5.565533,cpuload_all_50_4096,1733000,0
p2,5.503962,cpuload_all_50_4096,1733000,0
p2,4.444357,cpuload_all_50_4096,1199000,0
p2,4.398590,cpuload_all_50_4096,1199000,0
p2,4.413319,cpuload_all_50_4096,1199000,0
p2,7.374898,cpuload_all_50_4096,2533000,1
p2,7.468699,cpuload_all_50_4096,2533000,1
p2,7.271542,cpuload_all_50_4096,2533000,1
p2,6.901617,gamess,2133000,1
p2,6.448964,cpuload_all_50_4096,2133000,1
p2,6.271330,cpuload_all_50_4096,2133000,1
p2,6.598767,cpuload_all_50_4096,2133000,1
p2,5.510290,cpuload_all_50_4096,1733000,1
p2,5.045917,cpuload_all_50_4096,1733000,1
p2,5.570588,cpuload_all_50_4096,1733000,1
p2,4.421778,cpuload_all_50_4096,1199000,1
p2,4.474134,cpuload_all_50_4096,1199000,1
p2,4.504168,cpuload_all_50_4096,1199000,1
p2,7.445703,cpuload_all_75_4096,2533000,0
p2,6.927323,gamess,2133000,1
p2,7.371844,cpuload_all_75_4096,2533000,0
p2,7.470957,cpuload_all_75_4096,2533000,0
p2,6.475195,cpuload_all_75_4096,2133000,0
p2,6.475035,cpuload_all_75_4096,2133000,0
p2,6.568882,cpuload_all_75_4096,2133000,0
p2,5.505596,cpuload_all_75_4096,1733000,0
p2,5.513069,cpuload_all_75_4096,1733000,0
p2,5.569655,cpuload_all_75_4096,1733000,0
p2,4.425325,cpuload_all_75_4096,1199000,0
p2,4.403991,cpuload_all_75_4096,1199000,0
p2,6.925283,gamess,2133000,1
p2,4.461685,cpuload_all_75_4096,1199000,0
p2,7.349372,cpuload_all_75_4096,2533000,1
p2,7.325203,cpuload_all_75_4096,2533000,1
p2,7.355883,cpuload_all_75_4096,2533000,1
p2,6.451428,cpuload_all_75_4096,2133000,1
p2,6.431636,cpuload_all_75_4096,2133000,1
p2,6.458355,cpuload_all_75_4096,2133000,1
p2,7.550091,bzip2,2533000,0
p2,7.743382,bzip2,2533000,0
p2,7.737534,bzip2,2533000,0
p2,5.756473,gamess,1733000,1
p2,6.624340,bzip2,2133000,0
p2,6.707262,bzip2,2133000,0
p2,6.666895,bzip2,2133000,0
p2,5.609801,bzip2,1733000,0
p2,5.640675,bzip2,1733000,0
p2,5.648984,bzip2,1733000,0
p2,4.482372,bzip2,1199000,0
p2,4.478927,bzip2,1199000,0
p2,4.492770,bzip2,1199000,0
p2,7.701177,bzip2,2533000,1
p2,5.735256,gamess,1733000,1
p2,7.771393,bzip2,2533000,1
p2,7.712281,bzip2,2533000,1
p2,6.679230,bzip2,2133000,1
p2,6.682500,bzip2,2133000,1
p2,6.633566,bzip2,2133000,1
p2,5.639896,bzip2,1733000,1
p2,5.601365,bzip2,1733000,1
p2,5.632246,bzip2,1733000,1
p2,4.491430,bzip2,1199000,1
p2,4.502173,bzip2,1199000,1
p2,5.760970,gamess,1733000,1
p2,4.497433,bzip2,1199000,1
p2,7.392239,cactusADM,2533000,0
p2,7.411466,cactusADM,2533000,0
p2,7.372906,cactusADM,2533000,0
p2,6.499167,cactusADM,2133000,0
p2,6.564387,cactusADM,2133000,0
p2,6.526044,cactusADM,2133000,0
