uri,primary_name_display,replaced
http://dx.doi.org/10.13039/501100002652,"Borsa Istanbul Anonim Sirketi",
http://dx.doi.org/10.13039/100008472,"Bosarge Family Foundation",
http://dx.doi.org/10.13039/501100006524,"Bose Centre for Advanced Study and Research in Natural Sciences, University of Dhaka",
http://dx.doi.org/10.13039/100009253,"Boston Area Research Initiative",
http://dx.doi.org/10.13039/100005511,"Boston Athenaeum",
http://dx.doi.org/10.13039/100006823,"Boston Children's Hospital",
http://dx.doi.org/10.13039/100005303,"Boston College",
http://dx.doi.org/10.13039/100006713,"Boston Foundation",
http://dx.doi.org/10.13039/100005534,"Boston Foundation for Architecture",
http://dx.doi.org/10.13039/100007504,"Boston Medical Center",
http://dx.doi.org/10.13039/100006739,"Boston Safe Deposit and Trust Company",
http://dx.doi.org/10.13039/100008497,"Boston Scientific Corporation",
http://dx.doi.org/10.13039/100005512,"Boston Society of Architects",
http://dx.doi.org/10.13039/100007161,"Boston University",
http://dx.doi.org/10.13039/100007265,"Boston University School of Medicine",
http://dx.doi.org/10.13039/100008682,"Boston VA Research Institute",
http://dx.doi.org/10.13039/100010426,"Botanical Society of America",
http://dx.doi.org/10.13039/501100002291,"Botanical Society of Britain and Ireland",
http://dx.doi.org/10.13039/501100000536,"Botanical Society of the British Isles",
http://dx.doi.org/10.13039/501100005377,"Botswana College of Agriculture",
http://dx.doi.org/10.13039/100009145,"Botswana International University of Science and Technology",
http://dx.doi.org/10.13039/100010704,"Botwinick-Wolfensohn Foundation",
http://dx.doi.org/10.13039/100008473,"Bournemouth University",
http://dx.doi.org/10.13039/100007601,"Bourns College of Engineering, University of California, Riverside",
http://dx.doi.org/10.13039/100009146,"Bouygues Telecom",
http://dx.doi.org/10.13039/501100000863,"Bowel Disease Research Foundation",
http://dx.doi.org/10.13039/100007872,"Bowel and Cancer Research",
http://dx.doi.org/10.13039/100007603,"Bowland Charitable Trust",
http://dx.doi.org/10.13039/100006633,"Bowling Green State University",
http://dx.doi.org/10.13039/100007604,"Boyce Thompson Institute for Plant Research",
http://dx.doi.org/10.13039/100006719,"Boys Town",
http://dx.doi.org/10.13039/501100006564,"Bozok Üniversitesi",
http://dx.doi.org/10.13039/501100005037,"Boğaziçi Üniversitesi",
http://dx.doi.org/10.13039/501100008220,"Bracco Imaging",
http://dx.doi.org/10.13039/100003909,"Brad Kamisky Foundation",
http://dx.doi.org/10.13039/100009147,"Bradford Centre for Sustainable Environments, University of Bradford",
http://dx.doi.org/10.13039/100008195,"Bradley University",
http://dx.doi.org/10.13039/501100004580,"Bradlow Foundation",
http://dx.doi.org/10.13039/100002687,"Bradshaw-Knight Foundation",
http://dx.doi.org/10.13039/100007039,"Brady Education Foundation",
http://dx.doi.org/10.13039/100009156,"Bragg Institute",
http://dx.doi.org/10.13039/501100008221,"Braile Biomédica",
http://dx.doi.org/10.13039/501100000942,"Brain Foundation",
http://dx.doi.org/10.13039/100000882,"Brain Research Foundation",
http://dx.doi.org/10.13039/501100002754,"Brain Research Imaging Centre, University of Edinburgh",
http://dx.doi.org/10.13039/501100000368,"Brain Research Trust",
http://dx.doi.org/10.13039/100009810,"Brain Science Institute, Johns Hopkins University",
http://dx.doi.org/10.13039/100005513,"Brain Tumor Funders' Collaborative",
http://dx.doi.org/10.13039/501100002203,"Brain Tumour Charity",
http://dx.doi.org/10.13039/501100000238,"Brain Tumour Foundation of Canada",
http://dx.doi.org/10.13039/100000874,"Brain and Behavior Research Foundation",
http://dx.doi.org/10.13039/100010152,"BrainScope Company",
http://dx.doi.org/10.13039/501100006479,"BrainWatch",
http://dx.doi.org/10.13039/100010909,"Braintree Laboratories",
http://dx.doi.org/10.13039/100005514,"Braitmayer Foundation",
http://dx.doi.org/10.13039/100008498,"Brandan’s Eye Research Foundation",
http://dx.doi.org/10.13039/100007864,"Brandeis University",
http://dx.doi.org/10.13039/501100007408,"Branschföreningen Tågoperatörerna",
http://dx.doi.org/10.13039/100010368,"Brasenose College, University of Oxford",
http://dx.doi.org/10.13039/100005516,"Bread Loaf Writers' Conference, Middlebury College",
http://dx.doi.org/10.13039/100005515,"Bread and Roses Community Fund",
http://dx.doi.org/10.13039/501100000537,"Breakthrough Breast cancer",
http://dx.doi.org/10.13039/100009307,"Breakthrough Institute",
http://dx.doi.org/10.13039/100001513,"Breast Cancer Alliance",
http://dx.doi.org/10.13039/501100000301,"Breast Cancer Campaign",
http://dx.doi.org/10.13039/100002688,"Breast Cancer Help",
http://dx.doi.org/10.13039/100009794,"Breast Cancer Now",R
http://dx.doi.org/10.13039/501100007913,"Breast Cancer Now",
http://dx.doi.org/10.13039/100008560,"Breast Cancer Relief Foundation",
http://dx.doi.org/10.13039/100001006,"Breast Cancer Research Foundation",
http://dx.doi.org/10.13039/501100000538,"Breast Cancer Research Trust",
http://dx.doi.org/10.13039/100002689,"Breast Health Institute",
http://dx.doi.org/10.13039/100008350,"Bremerhavener Gesellschaft für Investitionsförderung und Stadtentwicklung",
http://dx.doi.org/10.13039/100003867,"Brenen Hornstein Autism Research & Education Foundation",
http://dx.doi.org/10.13039/501100002755,"Brennan and Company",
http://dx.doi.org/10.13039/100001514,"Brentwood Foundation",
http://dx.doi.org/10.13039/100010168,"Brewers Association of Australia and New Zealand",
http://dx.doi.org/10.13039/100008150,"Brewster Foundation",
http://dx.doi.org/10.13039/100011324,"Brian Cross Memorial Trust",
http://dx.doi.org/10.13039/100009236,"Brian Daniel Corrigan Foundation",
http://dx.doi.org/10.13039/501100002756,"Brian Mercer Charitable Trust",
http://dx.doi.org/10.13039/100003259,"Brian Piccolo Cancer Research Fund",
http://dx.doi.org/10.13039/100010654,"BrickStreet Foundation",
http://dx.doi.org/10.13039/100002476,"Bridgestone Americas",
http://dx.doi.org/10.13039/100010232,"Bridgewater State University",
http://dx.doi.org/10.13039/100008552,"Brigham Research Institute",
http://dx.doi.org/10.13039/100006756,"Brigham Young University",
http://dx.doi.org/10.13039/100005292,"Brigham and Women's Hospital",
http://dx.doi.org/10.13039/100006312,"BrightFocus Foundation",
http://dx.doi.org/10.13039/100009348,"BrightSpark Foundation",
http://dx.doi.org/10.13039/100009831,"Brin Wojcicki Foundation",
http://dx.doi.org/10.13039/100001008,"Brinson Foundation",
http://dx.doi.org/10.13039/100002491,"Bristol-Myers Squibb",
http://dx.doi.org/10.13039/100008021,"Bristol-Myers Squibb Canada",
http://dx.doi.org/10.13039/100001009,"Bristol-Myers Squibb Foundation",
http://dx.doi.org/10.13039/501100006381,"Britannia University",
http://dx.doi.org/10.13039/501100000286,"British Academy",
http://dx.doi.org/10.13039/501100002757,"British American Tobacco",
http://dx.doi.org/10.13039/501100007849,"British Antarctic Survey",
http://dx.doi.org/10.13039/501100000540,"British Association for American Studies",
http://dx.doi.org/10.13039/100011469,"British Association for Behavioural and Cognitive Psychotherapies",
http://dx.doi.org/10.13039/501100000372,"British Association for Cancer Research",
http://dx.doi.org/10.13039/501100000541,"British Association for Chinese Studies",
http://dx.doi.org/10.13039/100010984,"British Association for Cognitive Neuroscience",
http://dx.doi.org/10.13039/501100000542,"British Association for Irish Studies",
http://dx.doi.org/10.13039/501100000543,"British Association for Japanese Studies",
http://dx.doi.org/10.13039/501100000544,"British Association for Psychopharmacology",
http://dx.doi.org/10.13039/501100000687,"British Association for Slavonic and East European Studies",
http://dx.doi.org/10.13039/501100001301,"British Association for Surgery of the Knee",
http://dx.doi.org/10.13039/100011381,"British Association of Audiovestibular Physicians",
http://dx.doi.org/10.13039/501100000545,"British Association of Dermatologists",
http://dx.doi.org/10.13039/100010378,"British Association of Endocrine and Thyroid Surgeons",
http://dx.doi.org/10.13039/501100002758,"British Atmospheric Data Centre",
http://dx.doi.org/10.13039/100009699,"British Biophysical Society",
http://dx.doi.org/10.13039/501100000546,"British Blood Transfusion Society",
http://dx.doi.org/10.13039/100008486,"British Burn Association",
http://dx.doi.org/10.13039/100011057,"British Cardiovascular Society",
http://dx.doi.org/10.13039/501100000237,"British Columbia Arts Council",
http://dx.doi.org/10.13039/501100000235,"British Columbia Environmental and Occupational Health Research Network",
http://dx.doi.org/10.13039/501100000063,"British Columbia Innovation Council",
http://dx.doi.org/10.13039/501100002748,"British Columbia Institute of Technology",
http://dx.doi.org/10.13039/501100007711,"British Columbia Knowledge Development Fund",
http://dx.doi.org/10.13039/100008774,"British Columbia Ministry of Agriculture and Lands",
http://dx.doi.org/10.13039/501100000547,"British Computer Society",
http://dx.doi.org/10.13039/501100000308,"British Council",
http://dx.doi.org/10.13039/501100000367,"British Council for Prevention of Blindness",
http://dx.doi.org/10.13039/100009558,"British Deer Society",
http://dx.doi.org/10.13039/100010394,"British Dietetic Association",
http://dx.doi.org/10.13039/501100000409,"British Ecological Society",
http://dx.doi.org/10.13039/501100000549,"British Educational Research Association",
http://dx.doi.org/10.13039/100009289,"British Exploring Society",
http://dx.doi.org/10.13039/501100000307,"British Federation of Women Graduates",
http://dx.doi.org/10.13039/501100002760,"British Geological Survey",
http://dx.doi.org/10.13039/501100000550,"British Geriatrics Society",
http://dx.doi.org/10.13039/501100008930,"British Geriatrics Society - Scotland",
http://dx.doi.org/10.13039/501100000864,"British HIV Association",
http://dx.doi.org/10.13039/501100000274,"British Heart Foundation",
http://dx.doi.org/10.13039/100010227,"British Herpetological Society",
http://dx.doi.org/10.13039/501100004664,"British Infection Association",
http://dx.doi.org/10.13039/501100000841,"British Infection Society",
http://dx.doi.org/10.13039/501100000412,"British Institute at Ankara",
http://dx.doi.org/10.13039/501100000551,"British Institute for the Study of Iraq",
http://dx.doi.org/10.13039/501100000552,"British Institute in Eastern Africa",
http://dx.doi.org/10.13039/501100000553,"British Institute of Persian Studies",
http://dx.doi.org/10.13039/501100000554,"British Institute of Radiology",
http://dx.doi.org/10.13039/100010482,"British International Studies Association",
http://dx.doi.org/10.13039/100008219,"British Interplanetary Society",
http://dx.doi.org/10.13039/501100000351,"British Lung Foundation",
http://dx.doi.org/10.13039/501100006377,"British Malaysian Institute, Universiti Kuala Lumpur",
http://dx.doi.org/10.13039/501100000374,"British Medical Association",
http://dx.doi.org/10.13039/501100000555,"British Microcirculation Society",
http://dx.doi.org/10.13039/100009689,"British Mycological Society",
http://dx.doi.org/10.13039/501100000556,"British Nuclear Medicine Society",
http://dx.doi.org/10.13039/501100000557,"British Nutrition Foundation",
http://dx.doi.org/10.13039/501100000309,"British Occupational Health Research Foundation",
http://dx.doi.org/10.13039/100008023,"British Ornithologists’ Union",
http://dx.doi.org/10.13039/100008602,"British Orthopaedic Association",
http://dx.doi.org/10.13039/501100000558,"British Orthopaedic Research Society",
http://dx.doi.org/10.13039/501100000559,"British Pharmacological Society",
http://dx.doi.org/10.13039/501100001270,"British Potato Council",
http://dx.doi.org/10.13039/501100000707,"British Psychological Society",
http://dx.doi.org/10.13039/501100000389,"British Renal Society",
http://dx.doi.org/10.13039/100011384,"British Rhinological Society",
http://dx.doi.org/10.13039/501100000560,"British School at Athens",
http://dx.doi.org/10.13039/501100000695,"British School at Rome",
http://dx.doi.org/10.13039/501100000561,"British Science Association",
http://dx.doi.org/10.13039/501100000331,"British Scoliosis Research Foundation",
http://dx.doi.org/10.13039/100011045,"British Sedimentological Research Group",
http://dx.doi.org/10.13039/501100008166,"British Sjögren's Syndrome Association",
http://dx.doi.org/10.13039/501100000296,"British Skin Foundation",
http://dx.doi.org/10.13039/100010705,"British Small Animal Veterinary Association",
http://dx.doi.org/10.13039/100009817,"British Society For Parasitology",
http://dx.doi.org/10.13039/501100000313,"British Society for Antimicrobial Chemotherapy",
http://dx.doi.org/10.13039/100011058,"British Society for Cardiovascular Research",
http://dx.doi.org/10.13039/501100000562,"British Society for Cell Biology",
http://dx.doi.org/10.13039/100011298,"British Society for Colposcopy and Cervical Pathology",
http://dx.doi.org/10.13039/501100004583,"British Society for Dental Research",
http://dx.doi.org/10.13039/100011171,"British Society for Dermatological Surgery",
http://dx.doi.org/10.13039/501100000563,"British Society for Eighteenth-Century Studies",
http://dx.doi.org/10.13039/100010165,"British Society for Geomorphology",
http://dx.doi.org/10.13039/501100000376,"British Society for Haematology",
http://dx.doi.org/10.13039/100011056,"British Society for Heart Failure",
http://dx.doi.org/10.13039/501100000565,"British Society for Matrix Biology",
http://dx.doi.org/10.13039/501100000566,"British Society for Middle Eastern Studies",
http://dx.doi.org/10.13039/501100000576,"British Society for Oral and Dental Research",
http://dx.doi.org/10.13039/100011158,"British Society for Oral and Maxillofacial Pathology",
http://dx.doi.org/10.13039/100011174,"British Society for Pediatric Dermatology",
http://dx.doi.org/10.13039/501100000567,"British Society for Plant Pathology",
http://dx.doi.org/10.13039/501100000568,"British Society for Rheumatology",
http://dx.doi.org/10.13039/501100000569,"British Society for the History of Science",
http://dx.doi.org/10.13039/501100000570,"British Society for the Philosophy of Science",
http://dx.doi.org/10.13039/100011053,"British Society of Aesthetics",
http://dx.doi.org/10.13039/501100000572,"British Society of Animal Science",
http://dx.doi.org/10.13039/100010468,"British Society of Audiology",
http://dx.doi.org/10.13039/100011051,"British Society of Criminology",
http://dx.doi.org/10.13039/100009967,"British Society of Gerontology",
http://dx.doi.org/10.13039/501100000573,"British Society of Periodontology",
http://dx.doi.org/10.13039/501100000571,"British Society of Prosthodontics",
http://dx.doi.org/10.13039/100011295,"British Society of Toxicological Pathology",
http://dx.doi.org/10.13039/501100000842,"British Telecommunications",
http://dx.doi.org/10.13039/501100000574,"British Thoracic Society",
http://dx.doi.org/10.13039/501100000884,"British Thyroid Foundation",
http://dx.doi.org/10.13039/501100000575,"British Toxicology Society",
http://dx.doi.org/10.13039/501100000865,"British Transplantation Society",
http://dx.doi.org/10.13039/501100000579,"British Universities North America Club",
http://dx.doi.org/10.13039/100008499,"British University in Dubai",
http://dx.doi.org/10.13039/100009962,"British Veterinary Association",
http://dx.doi.org/10.13039/501100000539,"British and Foreign School Society",
http://dx.doi.org/10.13039/100008500,"Broadcom Foundation",
http://dx.doi.org/10.13039/501100005156,"Brock University",
http://dx.doi.org/10.13039/100008558,"Brody School of Medicine",
http://dx.doi.org/10.13039/100007506,"Broitman Foundation",
http://dx.doi.org/10.13039/100001405,"Brookdale Foundation",
http://dx.doi.org/10.13039/100002488,"Brookdale Foundation Group",
http://dx.doi.org/10.13039/100010186,"Brooke Army Medical Center",
http://dx.doi.org/10.13039/100006231,"Brookhaven National Laboratory",
http://dx.doi.org/10.13039/100004386,"Brother International Corporation",
http://dx.doi.org/10.13039/100008621,"Brotherhood of St Laurence",
